1,0.0
2,0.6
3,0.0
4,0.0
5,0.0
6,0.0
7,0.0
8,0.2
9,0.0
10,0.2
11,0.4
12,0.2
13,0.4
14,0.2
15,0.2
16,0.2
17,0.2
18,0.0
19,0.4
20,0.0
21,0.2
22,1.0
23,0.4
24,0.2
25,0.8
26,0.0
27,0.6
28,0.6
29,1.0
30,0.0
31,0.4
32,0.0
33,0.0
36,0.2
37,0.0
38,0.0
39,0.2
40,0.2
42,0.2
43,0.0
44,0.2
45,0.6
48,0.2
49,0.0
57,0.0
58,0.2
59,0.0
60,0.0
61,0.8
62,0.0
63,0.4
64,0.2
