1,0.15
2,0.15
3,0.15
4,0.15
5,0.2
6,0.1
7,0.55
8,0.1
9,0.4
10,0.65
11,0.3
12,0.15
13,0.3
14,0.65
15,0.1
16,0.25
17,0.2
18,0.3
19,0.35
20,0.15
21,0.2
22,0.65
23,0.15
24,0.15
25,0.4
26,0.3
27,0.45
28,0.2
29,0.5
30,0.1
31,0.1
32,0.1
33,0.05
36,0.6
37,0.2
38,0.4
39,0.2
40,0.3
42,0.3
43,0.45
44,0.3
45,0.35
48,0.15
49,0.2
57,0.05
58,0.55
59,0.4
60,0.5
61,0.6
62,0.15
63,0.45
64,0.05
