1,0.0
2,0.15
3,0.0
4,0.1
5,0.0
6,0.1
7,0.05
8,0.05
9,0.1
10,0.4
11,0.4
12,0.1
13,0.25
14,0.3
15,0.15
16,0.15
17,0.2
18,0.1
19,0.35
20,0.1
21,0.15
22,0.65
23,0.2
24,0.1
25,0.35
26,0.1
27,0.4
28,0.2
29,0.4
30,0.0
31,0.1
32,0.05
33,0.05
36,0.3
37,0.15
38,0.4
39,0.15
40,0.0
42,0.15
43,0.3
44,0.1
45,0.2
48,0.1
49,0.0
57,0.05
58,0.35
59,0.15
60,0.3
61,0.65
62,0.05
63,0.3
64,0.05
