1,0.0
2,0.2
3,0.0
4,0.2
5,0.0
6,0.2
7,0.4
8,0.2
9,0.4
10,0.2
11,0.8
12,0.2
13,0.4
14,0.2
15,0.2
16,0.2
17,0.0
18,0.2
19,0.6
20,0.2
21,0.2
22,0.8
23,0.4
24,0.0
25,0.8
26,0.2
27,0.6
28,0.8
29,0.4
30,0.0
31,0.2
32,0.2
33,0.0
36,0.4
37,0.4
38,0.6
39,0.4
40,0.2
42,0.8
43,0.2
44,0.0
45,0.4
48,0.2
49,0.0
57,0.2
58,0.8
59,0.6
60,0.6
61,0.8
62,0.2
63,0.2
64,0.0
